protocol,site,workload,concurrent,fastpath_percentage,fastpath_count,fastpath_50pct,fastpath_90pct,fastpath_99pct,fastpath_ave,slowpath_count,slowpath_50pct,slowpath_90pct,slowpath_99pct,slowpath_ave,total_count,total_50pct,total_90pct,total_99pct,total_ave,throughput,fastpath_attempt_count,fastpath_success_count,fastpath_success_rate
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_1,0,0,0,0,0,0,4955,104.327,207.441,273.71346,121.1142467608476,4955,104.327,207.441,273.71346,121.1142467608476,495.5,0,0,0
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_2,0,0,0,0,0,0,9832,104.797,208.0705,274.80969,121.9867656834825,9832,104.797,208.0705,274.80969,121.9867656834825,983.2,0,0,0
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_5,0,0,0,0,0,0,24850,103.7675,206.81150000000002,273.84751,120.80289097786718,24850,103.7675,206.81150000000002,273.84751,120.80289097786718,2485.0,0,0,0
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_10,0,0,0,0,0,0,49005,105.111,208.64479999999998,275.59496,122.29160526272831,49005,105.111,208.64479999999998,275.59496,122.29160526272831,4900.5,0,0,0
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_20,0,0,0,0,0,0,96334,106.656,214.35789999999952,276.73467,124.321716315112,96334,106.656,214.35789999999952,276.73467,124.321716315112,9633.4,0,0,0
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_30,0,0,0,0,0,0,127792,124.295,236.232,290.76918,140.99954738559538,127792,124.295,236.232,290.76918,140.99954738559538,12779.2,0,0,0
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_40,0,0,0,0,0,0,145250,147.825,258.11710000000005,313.26453000000004,165.17624503889846,145250,147.825,258.11710000000005,313.26453000000004,165.17624503889846,14525.0,0,0,0
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_50,0,0,0,0,0,0,156198,172.004,282.2506,340.13009,192.0434399857873,156198,172.004,282.2506,340.13009,192.0434399857873,15619.8,0,0,0
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_60,0,0,0,0,0,0,166805,197.773,306.63820000000004,362.33783999999997,215.79089732921676,166805,197.773,306.63820000000004,362.33783999999997,215.79089732921676,16680.5,0,0,0
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_70,0,0,0,0,0,0,176644,218.4925,335.30510000000004,391.31971000000004,237.74639605081413,176644,218.4925,335.30510000000004,391.31971000000004,237.74639605081413,17664.4,0,0,0
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_80,0,0,0,0,0,0,178290,248.198,368.4272,426.74343999999996,269.02024811823435,178290,248.198,368.4272,426.74343999999996,269.02024811823435,17829.0,0,0,0
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_90,0,0,0,0,0,0,176615,286.95,416.5912,473.65457999999995,305.82605945701096,176615,286.95,416.5912,473.65457999999995,305.82605945701096,17661.5,0,0,0
none_fpga_raft,60c1s5r10p,rw_1000000,concurrent_100,0,0,0,0,0,0,173056,327.4615,451.7595,511.88935000000004,346.645739384939,173056,327.4615,451.7595,511.88935000000004,346.645739384939,17305.6,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_1,0,0,0,0,0,0,2875,172.479,306.7992,364.39761999999996,209.12962643478264,2875,172.479,306.7992,364.39761999999996,209.12962643478264,287.5,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_2,0,0,0,0,0,0,7299,133.473,267.18940000000003,326.08531999999997,164.2836840252089,7299,133.473,267.18940000000003,326.08531999999997,164.2836840252089,729.9,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_5,0,0,0,0,0,0,17168,138.3655,272.11440000000005,324.63797,174.38954001630938,17168,138.3655,272.11440000000005,324.63797,174.38954001630938,1716.8,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_10,0,0,0,0,0,0,34409,135.083,273.9592,325.09779999999995,174.05976998459707,34409,135.083,273.9592,325.09779999999995,174.05976998459707,3440.9,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_20,0,0,0,0,0,0,68607,136.911,273.881,334.35128000000014,174.6720003906307,68607,136.911,273.881,334.35128000000014,174.6720003906307,6860.7,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_30,0,0,0,0,0,0,88320,176.06349999999998,286.6302,354.67157999999995,203.6721812613225,88320,176.06349999999998,286.6302,354.67157999999995,203.6721812613225,8832.0,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_40,0,0,0,0,0,0,113036,189.6465,307.625,379.68149999999963,212.24176684065256,113036,189.6465,307.625,379.68149999999963,212.24176684065256,11303.6,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_50,0,0,0,0,0,0,131081,210.321,332.545,395.3578,228.49688980477723,131081,210.321,332.545,395.3578,228.49688980477723,13108.1,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_60,0,0,0,0,0,0,152928,223.29250000000002,353.26230000000004,442.59278000000086,235.37518727048027,152928,223.29250000000002,353.26230000000004,442.59278000000086,235.37518727048027,15292.8,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_70,0,0,0,0,0,0,173879,235.253,374.1312,480.46344,242.58082508411022,173879,235.253,374.1312,480.46344,242.58082508411022,17387.9,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_80,0,0,0,0,0,0,252249,168.788,281.919,347.1316,189.54636536358922,252249,168.788,281.919,347.1316,189.54636536358922,25224.9,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_90,0,0,0,0,0,0,260541,183.291,302.243,363.23240000000004,206.6029619130962,260541,183.291,302.243,363.23240000000004,206.6029619130962,26054.1,0,0,0
none_copilot,60c1s5r10p,rw_1000000,concurrent_100,0,0,0,0,0,0,207574,286.8435,389.021,472.46554,287.4483448452119,207574,286.8435,389.021,472.46554,287.4483448452119,20757.4,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_1,0,0,0,0,0,0,3441,141.525,306.094,351.532,174.3940641673932,3441,141.525,306.094,351.532,174.3940641673932,344.1,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_2,0,0,0,0,0,0,6744,141.6485,309.9687,350.7524399999999,177.9943088078292,6744,141.6485,309.9687,350.7524399999999,177.9943088078292,674.4,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_5,0,0,0,0,0,0,16693,139.766,311.9264,339.75536,179.43168960043133,16693,139.766,311.9264,339.75536,179.43168960043133,1669.3,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_10,0,0,0,0,0,0,33175,137.759,312.39220000000006,337.87168,180.60174487415225,33175,137.759,312.39220000000006,337.87168,180.60174487415225,3317.5,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_20,0,0,0,0,0,0,65745,140.245,314.3984,341.25068,182.4474957654574,65745,140.245,314.3984,341.25068,182.4474957654574,6574.5,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_30,0,0,0,0,0,0,95145,150.939,319.671,349.86904,189.0916231404698,95145,150.939,319.671,349.86904,189.0916231404698,9514.5,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_40,0,0,0,0,0,0,116562,170.865,337.5699,383.23073,205.80231386729812,116562,170.865,337.5699,383.23073,205.80231386729812,11656.2,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_50,0,0,0,0,0,0,123730,212.3265,373.1642,431.80584,242.39971718742422,123730,212.3265,373.1642,431.80584,242.39971718742422,12373.0,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_60,0,0,0,0,0,0,122968,271.267,423.5353,485.81266,292.72402136897415,122968,271.267,423.5353,485.81266,292.72402136897415,12296.8,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_70,0,0,0,0,0,0,120268,328.6585,490.1703,564.59732,349.053909535371,120268,328.6585,490.1703,564.59732,349.053909535371,12026.8,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_80,0,0,0,0,0,0,117548,384.87,569.9502,653.77159,408.0995267635349,117548,384.87,569.9502,653.77159,408.0995267635349,11754.8,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_90,0,0,0,0,0,0,108980,491.1655,673.821,803.8814699999999,494.81672730776285,108980,491.1655,673.821,803.8814699999999,494.81672730776285,10898.0,0,0,0
none_mencius,60c1s5r10p,rw_1000000,concurrent_100,0,0,0,0,0,0,102481,584.199,767.313,905.5718,585.7150451498326,102481,584.199,767.313,905.5718,585.7150451498326,10248.1,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_1,0,0,0,0,0,0,3216,168.30349999999999,286.8175,353.65645,187.1524697761194,3216,168.30349999999999,286.8175,353.65645,187.1524697761194,321.6,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_2,0,0,0,0,0,0,6356,176.6245,290.3605,357.04564999999997,188.52162611705475,6356,176.6245,290.3605,357.04564999999997,188.52162611705475,635.6,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_5,0,0,0,0,0,0,15448,182.76299999999998,297.2538,347.59706,194.04861935525633,15448,182.76299999999998,297.2538,347.59706,194.04861935525633,1544.8,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_10,0,0,0,0,0,0,29525,189.613,299.1526,396.0967199999998,203.0192164640135,29525,189.613,299.1526,396.0967199999998,203.0192164640135,2952.5,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_20,0,0,0,0,0,0,36396,323.294,514.0895,729.1466000000004,329.5669475162106,36396,323.294,514.0895,729.1466000000004,329.5669475162106,3639.6,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_30,0,0,0,0,0,0,33875,515.188,846.0586000000002,1138.6110000000006,532.0139421608857,33875,515.188,846.0586000000002,1138.6110000000006,532.0139421608857,3387.5,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_40,0,0,0,0,0,0,36578,644.2755,984.8827,1261.7751000000012,656.1014993985457,36578,644.2755,984.8827,1261.7751000000012,656.1014993985457,3657.8,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_50,0,0,0,0,0,0,36996,808.854,1109.11,1347.3275000000003,811.9115439777273,36996,808.854,1109.11,1347.3275000000003,811.9115439777273,3699.6,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_60,0,0,0,0,0,0,34158,1057.32,1412.695,1721.6401,1048.7371694771357,34158,1057.32,1412.695,1721.6401,1048.7371694771357,3415.8,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_70,0,0,0,0,0,0,35444,1194.3249999999998,1564.986,1859.0051999999998,1188.5577095982394,35444,1194.3249999999998,1564.986,1859.0051999999998,1188.5577095982394,3544.4,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_80,0,0,0,0,0,0,34590,1399.98,1795.2340000000002,2040.8188,1391.4972383636887,34590,1399.98,1795.2340000000002,2040.8188,1391.4972383636887,3459.0,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_90,0,0,0,0,0,0,35932,1511.975,1858.6670000000001,2165.162800000003,1502.9064984136705,35932,1511.975,1858.6670000000001,2165.162800000003,1502.9064984136705,3593.2,0,0,0
none_mongodb,60c1s5r10p,rw_1000000,concurrent_100,0,0,0,0,0,0,35532,1708.65,2068.389,2364.842700000002,1690.0115962512666,35532,1708.65,2068.389,2364.842700000002,1690.0115962512666,3553.2,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_1,0,0,0,0,0,0,4918,104.447,207.9856,275.18048999999996,121.87039577063848,4918,104.447,207.9856,275.18048999999996,121.87039577063848,491.8,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_2,0,0,0,0,0,0,9990,103.2625,206.1777,273.44711,120.40845086086085,9990,103.2625,206.1777,273.44711,120.40845086086085,999.0,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_5,0,0,0,0,0,0,24689,104.22,207.2322,280.45,121.5504761351209,24689,104.22,207.2322,280.45,121.5504761351209,2468.9,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_10,0,0,0,0,0,0,48982,104.9375,208.0877,275.69938,122.2542456820873,48982,104.9375,208.0877,275.69938,122.2542456820873,4898.2,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_20,0,0,0,0,0,0,97474,105.6245,216.71759999999915,275.74681,122.90845701520405,97474,105.6245,216.71759999999915,275.74681,122.90845701520405,9747.4,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_30,0,0,0,0,0,0,126623,125.533,238.366,294.4558,142.18053095093308,126623,125.533,238.366,294.4558,142.18053095093308,12662.3,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_40,0,0,0,0,0,0,138073,156.956,263.4708,320.70956,173.84279929530032,138073,156.956,263.4708,320.70956,173.84279929530032,13807.3,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_50,0,0,0,0,0,0,150722,179.777,288.4478,346.07116,199.18524768116131,150722,179.777,288.4478,346.07116,199.18524768116131,15072.2,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_60,0,0,0,0,0,0,166246,198.565,306.1685,365.84065,216.5236567496361,166246,198.565,306.1685,365.84065,216.5236567496361,16624.6,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_70,0,0,0,0,0,0,169369,229.633,343.85100000000006,408.46432,247.7396812403687,169369,229.633,343.85100000000006,408.46432,247.7396812403687,16936.9,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_80,0,0,0,0,0,0,172609,258.94,376.6344,437.6386800000001,277.9813046017299,172609,258.94,376.6344,437.6386800000001,277.9813046017299,17260.9,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_90,0,0,0,0,0,0,169598,299.69550000000004,424.99460000000005,483.93406000000004,318.5203849455772,169598,299.69550000000004,424.99460000000005,483.93406000000004,318.5203849455772,16959.8,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_100,0,0,0,0,0,0,166038,344.28499999999997,464.8282000000001,529.8346300000001,361.16322853202274,166038,344.28499999999997,464.8282000000001,529.8346300000001,361.16322853202274,16603.8,0,0,0
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_1,25,1332,62.1174,205.91690000000037,222.462,94.90900525525525,3878,104.72049999999999,207.5094,274.25345999999996,122.22606000515728,5210,104.0085,207.365,274.14855,115.2421220153551,521.0,1332,1330,99.84984984984985
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_2,25,2613,62.6479,190.2758,223.42388,95.21457646383467,7815,104.425,207.476,275.63401999999996,121.78287628918746,10428,103.4685,207.262,275.571,115.12551462408899,1042.8,2613,2615,100.07654037504784
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_5,25,6418,63.436,190.8022,222.43249,93.68888161421003,19487,105.135,207.94020000000003,275.06014,122.97779446810694,25905,104.528,207.409,274.90891999999997,115.72142532329666,2590.5,6418,6414,99.9376752882518
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_10,25,13054,61.40345,195.55940000000012,228.58294,94.00249590929982,39376,103.9885,207.04250000000002,279.957,121.2704190725315,52430,103.098,206.3591,279.71971,114.48126269311463,5243.0,13054,13048,99.95403707675808
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_20,25,25387,63.7151,207.45340000000002,222.99014,96.07442492614331,76045,111.892,224.71540000000002,277.38259999999997,125.6782071273588,101432,105.61,209.7959,277.08669,118.2687976831769,10143.2,25387,25298,99.64942687202111
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_30,25,32326,64.1799,202.95499999999998,224.46425,101.47511832580585,96782,134.71050000000002,246.45760000000004,303.17414,152.05242222210742,129108,129.945,232.1919,301.70793000000003,139.38890078461444,12910.8,32326,32285,99.8731671100662
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_40,25,35340,64.8535,213.72,226.88866,106.61258655631012,105481,173.086,281.578,340.88419999999996,191.81036194290917,140821,166.147,273.151,339.3309999999999,170.42939332201874,14082.1,35340,35284,99.84153933220148
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_50,25,37081,69.9219,212.935,228.8572,110.97125640354898,111334,215.329,322.4237,384.87534,232.42053496685648,148415,199.033,314.08360000000005,382.3189399999996,202.07683184785904,14841.5,37081,37005,99.79504328362233
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_60,25,39463,76.478,212.23820000000003,238.25652,115.22110341839193,117899,246.715,362.337,428.00112,266.73286518969627,157362,227.5385,348.92089999999996,420.23855999999995,228.73697892248452,15736.2,39463,39302,99.59202290753363
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_70,25,38541,82.718,214.119,247.65999999999997,120.7389258529877,114892,306.589,424.1315000000001,490.17509,325.3252563015701,153433,281.741,411.4626000000001,485.83736,273.9349963065312,15343.3,38541,38310,99.40063828131082
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_80,25,38671,84.8308,216.188,379.43550000000005,126.95820593209383,116770,350.35,465.167,529.95462,369.08276028945795,155441,326.565,452.696,525.4590000000001,308.84640925238523,15544.1,38671,37746,97.60802668666443
rule_fpga_raft,60c1s5r10p,rw_1000000,concurrent_90,25,38771,89.144,215.65,310.3058000000015,127.74463145908024,116393,402.163,526.176,607.61232,421.71914095349376,155164,377.721,509.0117,599.4855899999999,348.2634056823748,15516.4,38771,38366,98.9554048128756
